"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.652556256430691,0.997,0.981,0,"17","MT-CYB"
0,0.561265915595263,0.986,0.972,0,"17","H3F3B"
0,0.722558670591079,1,0.989,0,"17","MT-ND2"
2.22044604925031e-16,1.54561494275355,0.412,0.183,5.40234523782601e-12,"17","PIK3R1"
2.22044604925031e-16,2.89989749492963,0.298,0.1,5.40234523782601e-12,"17","ZNF503"
2.22044604925031e-16,2.43166818934453,0.266,0.093,5.40234523782601e-12,"17","TSPAN5"
2.22044604925031e-16,2.4834602331211,0.301,0.128,5.40234523782601e-12,"17","LTBP3"
2.22044604925031e-16,1.66679208494162,0.533,0.365,5.40234523782601e-12,"17","TMBIM4"
4.44089209850063e-16,3.18208680525225,0.256,0.087,1.0804690475652e-11,"17","ITPK1"
4.44089209850063e-16,1.38239481656352,0.609,0.45,1.0804690475652e-11,"17","RHEB"
6.66133814775094e-16,2.64217842935316,0.291,0.121,1.6207035713478e-11,"17","IGSF8"
1.11022302462516e-15,2.80986902936246,0.253,0.095,2.70117261891301e-11,"17","LAMC1"
1.55431223447522e-15,2.48725313017875,0.277,0.099,3.78164166647821e-11,"17","SEMA4A"
1.55431223447522e-15,1.01471009659967,0.716,0.592,3.78164166647821e-11,"17","CD99"
1.77635683940025e-15,1.91192326383206,0.467,0.268,4.32187619026081e-11,"17","ARPC1A"
1.77635683940025e-15,2.25152968311837,0.253,0.088,4.32187619026081e-11,"17","ZSWIM6"
1.77635683940025e-15,1.10087008157356,0.678,0.549,4.32187619026081e-11,"17","SNX3"
2.66453525910038e-15,2.47275810406091,0.304,0.131,6.48281428539121e-11,"17","FAM127A"
3.77475828372553e-15,2.04246988030465,0.273,0.101,9.18398690430422e-11,"17","RAB34"
4.44089209850063e-15,1.10258056965311,0.619,0.481,1.0804690475652e-10,"17","RBX1"
6.66133814775094e-15,2.82816412300353,0.28,0.091,1.6207035713478e-10,"17","C9orf3"
7.105427357601e-15,2.21512610549384,0.298,0.14,1.72875047610432e-10,"17","ADK"
7.32747196252603e-15,0.47649125633108,0.827,0.632,1.78277392848258e-10,"17","S100A11"
7.32747196252603e-15,2.24097661091399,0.298,0.12,1.78277392848258e-10,"17","SCD"
7.7715611723761e-15,1.39803076008106,0.453,0.219,1.8908208332391e-10,"17","S100A16"
9.10382880192628e-15,2.21884814898109,0.422,0.215,2.21496154750866e-10,"17","KCNQ1OT1"
9.76996261670138e-15,0.863681344986012,0.74,0.648,2.37703190464345e-10,"17","RHOA"
9.99200722162641e-15,1.20538180278806,0.263,0.072,2.43105535702171e-10,"17","CXCL12"
1.19904086659517e-14,2.70952456844881,0.318,0.133,2.91726642842605e-10,"17","AAMDC"
1.22124532708767e-14,1.60126120038325,0.495,0.331,2.97128988080431e-10,"17","CAMTA1"
1.31006316905768e-14,1.00701226345904,0.696,0.637,3.18738369031735e-10,"17","EIF4A2"
1.33226762955019e-14,2.87510765606423,0.329,0.133,3.24140714269561e-10,"17","CDC42EP1"
1.55431223447522e-14,2.06472400676795,0.388,0.208,3.78164166647821e-10,"17","ILK"
2.1538326677728e-14,1.95169783371537,0.311,0.126,5.24027488069123e-10,"17","DNAJB4"
2.99760216648792e-14,1.68656114272353,0.277,0.106,7.29316607106512e-10,"17","RAB31"
3.04201108747293e-14,1.12428274714271,0.336,0.139,7.40121297582164e-10,"17","RNASE1"
3.26405569239796e-14,1.32602431268982,0.633,0.471,7.94144749960424e-10,"17","ZFP36L1"
3.88578058618805e-14,2.27573767412246,0.253,0.096,9.45410416619552e-10,"17","C12orf65"
4.55191440096314e-14,0.772407089600365,0.789,0.777,1.10748077375433e-09,"17","HSPA8"
6.99440505513849e-14,0.41437654544484,0.993,0.976,1.70173874991519e-09,"17","MT-ND1"
9.88098491916389e-14,2.27031874194477,0.325,0.154,2.40404363083258e-09,"17","GALNT2"
1.0724754417879e-13,1.30187203772352,0.464,0.285,2.60933274986996e-09,"17","XIST"
1.16573417585641e-13,1.55217353114989,0.502,0.37,2.83623124985866e-09,"17","HMGN3"
1.67421632113474e-13,1.82490389269162,0.381,0.188,4.07336830932081e-09,"17","RNF130"
1.69864122767649e-13,1.07279050682084,0.599,0.433,4.1327941069369e-09,"17","VAMP2"
1.88959958791202e-13,2.47458773739974,0.356,0.183,4.59739579738994e-09,"17","ASPH"
2.09388062444305e-13,1.81523976482989,0.356,0.191,5.09441155926993e-09,"17","TERF1"
2.95097279945367e-13,0.854572066761452,0.744,0.626,7.17971682107077e-09,"17","GPX4"
4.42756942220512e-13,2.07728671997504,0.332,0.16,1.07722764042251e-08,"17","GINM1"
4.76729766774042e-13,0.962207714119516,0.647,0.554,1.15988352256124e-08,"17","NDUFA11"
4.80282480452843e-13,1.84003207375353,0.304,0.142,1.16852727494177e-08,"17","PLTP"
5.12256903562047e-13,1.92510580805944,0.363,0.191,1.24632104636646e-08,"17","FNTA"
8.57536264220471e-13,2.55615695173818,0.325,0.156,2.08638573084841e-08,"17","AIG1"
9.08606523353228e-13,1.67378564682535,0.426,0.257,2.2106396713184e-08,"17","BLVRB"
9.64339719189411e-13,1.7772781580437,0.443,0.26,2.34623853678784e-08,"17","DDAH2"
1.01785246897634e-12,1.60717636604975,0.578,0.465,2.47643505701944e-08,"17","BTG2"
1.0769163338864e-12,1.32478436058651,0.522,0.373,2.62013744034562e-08,"17","ATP6AP2"
1.30806476761336e-12,1.30743809187602,0.561,0.421,3.1825215796033e-08,"17","FAM133B"
1.56097357262297e-12,1.85772037678359,0.408,0.246,3.79784870219169e-08,"17","SERINC1"
2.38609132452439e-12,0.548470000093535,0.869,0.836,5.80536019256783e-08,"17","SRP14"
2.51976217668926e-12,0.33615551973072,0.99,0.991,6.13058137588496e-08,"17","MT-ND4"
3.28470584065599e-12,1.00035354983677,0.592,0.452,7.99168931031602e-08,"17","ARL6IP5"
4.77706763035712e-12,1.9856549516361,0.398,0.222,1.16226055446589e-07,"17","MAGED2"
5.48450174164827e-12,1.61900690964782,0.446,0.293,1.33437927374302e-07,"17","ESD"
6.34203800586874e-12,0.526544451325369,0.785,0.772,1.54301784682787e-07,"17","CIRBP"
7.06612546252927e-12,1.41804036394654,0.412,0.239,1.71918832503337e-07,"17","PPT1"
7.86815057551848e-12,2.05960159526288,0.27,0.101,1.91432103502365e-07,"17","MAFB"
8.98392471526677e-12,2.5742184023977,0.291,0.134,2.1857888832244e-07,"17","VCL"
9.40358901857508e-12,2.30306840869682,0.287,0.153,2.28789320821932e-07,"17","PTEN"
1.29820598715469e-11,1.6717676065324,0.367,0.21,3.15853516674736e-07,"17","PRMT2"
1.4906964551642e-11,1.88534767193965,0.356,0.182,3.62686447541449e-07,"17","MTRNR2L8"
1.55362389619995e-11,1.07660131387326,0.574,0.448,3.77996693945448e-07,"17","CAP1"
1.7922108241919e-11,1.31430079006853,0.571,0.433,4.36044893525889e-07,"17","SERTAD1"
2.21191953642119e-11,0.65352221123601,0.713,0.532,5.38160023211276e-07,"17","IFITM2"
2.75921507864041e-11,1.59518858251907,0.298,0.147,6.71317028633212e-07,"17","MEF2C"
2.82029954945529e-11,1.17967182692443,0.564,0.451,6.86178880382471e-07,"17","FIS1"
2.90938384495121e-11,1.04581237051195,0.471,0.286,7.07853089476629e-07,"17","TXNIP"
3.14759329711478e-11,0.61413573286707,0.637,0.487,7.65809449188026e-07,"17","EMP3"
3.32296412608457e-11,1.62294386870884,0.405,0.211,8.08477171876376e-07,"17","EMP1"
5.63165070133209e-11,1.07183628693888,0.599,0.514,1.3701806156341e-06,"17","SEC62"
6.18307627320291e-11,1.59448605525756,0.419,0.298,1.50434245727027e-06,"17","NDUFS4"
6.56812382260341e-11,1.96031064645132,0.363,0.219,1.59802452603941e-06,"17","JOSD2"
7.48436868036606e-11,0.38997098344619,0.99,0.985,1.82094689993306e-06,"17","MT-ATP6"
8.82267592317021e-11,0.266143623872525,0.585,0.465,2.14655705210731e-06,"17","CTSD"
8.87223627898948e-11,1.63296125625195,0.412,0.286,2.15861508667814e-06,"17","SAT2"
9.71400737626027e-11,2.24871483327903,0.277,0.13,2.36341799464412e-06,"17","ING1"
1.09269260306633e-10,0.704098019926773,0.747,0.715,2.65852110326037e-06,"17","PPP1R15A"
1.09852571483771e-10,2.59543666439533,0.253,0.103,2.67271306420014e-06,"17","GNG12"
1.2993650599924e-10,0.632859194977513,0.782,0.715,3.1613551909615e-06,"17","MYL12B"
1.40594647035641e-10,1.14850949150209,0.54,0.399,3.42066776237715e-06,"17","STAT3"
1.58118407256325e-10,1.84808401991392,0.318,0.184,3.84702084854638e-06,"17","PEPD"
1.75019998494008e-10,2.12206443452558,0.36,0.206,4.25823656335922e-06,"17","AK3"
1.75757852716174e-10,1.7642174944485,0.367,0.218,4.27618855658451e-06,"17","IFI35"
2.15983009255183e-10,2.29552086878009,0.266,0.136,5.2548666151786e-06,"17","TRIP6"
2.55090837342209e-10,0.974872610056872,0.595,0.494,6.20636007253594e-06,"17","NDUFC2"
2.66691557726517e-10,2.45881715632028,0.273,0.111,6.48860559948616e-06,"17","MOCS2"
2.78986167501216e-10,1.2625827228858,0.495,0.387,6.78773345530459e-06,"17","SCP2"
2.94015256585567e-10,0.756136872371445,0.657,0.553,7.15339119272684e-06,"17","ATP5J"
3.43650219392089e-10,1.98891304992155,0.356,0.208,8.36100983780952e-06,"17","SCARB2"
4.55606219418314e-10,1.6387685207978,0.394,0.259,1.10848993184476e-05,"17","ZNF428"
4.57205606707589e-10,1.77006585099731,0.429,0.276,1.11238124111956e-05,"17","MAFF"
5.63605162540171e-10,1.39866933963758,0.436,0.311,1.37125136046023e-05,"17","WASF2"
5.6800630865439e-10,0.82535998669289,0.709,0.679,1.38195934895613e-05,"17","SRSF3"
5.78482373114753e-10,0.861174440879446,0.657,0.507,1.40744761378819e-05,"17","TSPO"
6.61682264535557e-10,1.53507246521464,0.36,0.199,1.60987294961501e-05,"17","MAP1LC3A"
7.74309505402471e-10,1.49726165098968,0.291,0.172,1.88389502664421e-05,"17","CH17-189H20.1"
9.64971436090423e-10,1.07995457271016,0.561,0.482,2.347775504008e-05,"17","VAPA"
9.74896829930572e-10,1.69165133492835,0.391,0.262,2.37192398722108e-05,"17","FLOT1"
1.21659282648068e-09,1.9195054906723,0.353,0.192,2.95997034682749e-05,"17","RNF13"
1.24382837363157e-09,1.94944269423008,0.391,0.255,3.02623443304562e-05,"17","SPTSSA"
1.26443056025494e-09,2.05300488102008,0.36,0.206,3.07635955310026e-05,"17","TCEAL8"
1.28230293050535e-09,0.296745562371698,0.374,0.188,3.11984302991952e-05,"17","CTSL"
1.3236887141943e-09,1.19967300031192,0.381,0.218,3.22053464163474e-05,"17","GBP2"
1.43967460175531e-09,0.937600548876651,0.585,0.477,3.50272830607068e-05,"17","SEPT7"
1.61113544727698e-09,1.06540238602305,0.509,0.379,3.91989254322489e-05,"17","TALDO1"
2.11682937845126e-09,0.973640464660747,0.606,0.537,5.15024587777191e-05,"17","EIF5"
2.38421304921133e-09,1.12471365521207,0.429,0.281,5.80079034873116e-05,"17","IFI16"
2.96512903119606e-09,1.7062607482188,0.325,0.163,7.2141589329e-05,"17","IL6ST"
3.20508952711407e-09,2.31223133007484,0.26,0.135,7.79798281946853e-05,"17","VGLL4"
3.35132566142704e-09,1.68049625582489,0.363,0.242,8.15377533425199e-05,"17","DCTN2"
3.39862538112357e-09,1.13650996568096,0.412,0.23,8.26885555227364e-05,"17","ATP1B1"
3.88180865229515e-09,1.54879389669158,0.415,0.298,9.4444404510341e-05,"17","PCMT1"
4.01810673622549e-09,0.429180446109131,0.692,0.53,9.77605368923662e-05,"17","LGALS3"
5.31134358716656e-09,1.22270093819527,0.481,0.378,0.000129224989475762,"17","MRPS6"
5.43071965175557e-09,1.33872819418784,0.457,0.339,0.000132129409127213,"17","SEPT2"
6.04817573801597e-09,0.79946288902819,0.561,0.427,0.000147152115705929,"17","SRI"
6.2938174671956e-09,1.54619011109103,0.346,0.216,0.000153128578976869,"17","DEGS1"
6.75233402525066e-09,2.20299466649621,0.294,0.156,0.000164284286834349,"17","ARL3"
6.87934775811527e-09,2.01667052603656,0.28,0.159,0.000167374530954945,"17","CAT"
9.53247991652972e-09,0.865489348889851,0.498,0.352,0.000231925236369168,"17","FCGRT"
1.14488720726058e-08,1.48785595691502,0.377,0.237,0.000278551057526499,"17","DCTN6"
1.15379525933434e-08,1.52509163657547,0.256,0.138,0.000280718386596046,"17","SH3BP5"
1.23479446667574e-08,1.61852367157651,0.422,0.302,0.000300425493742207,"17","POLR2I"
1.23712087241046e-08,2.1636386102968,0.27,0.136,0.000300991508257464,"17","PCID2"
1.25404389095252e-08,1.51211453319242,0.343,0.212,0.000305108878668747,"17","SPPL2A"
1.260830151395e-08,2.50060059595128,0.266,0.127,0.000306759975834403,"17","MYO1C"
1.30774064910355e-08,0.433729848409936,0.799,0.754,0.000318173299926894,"17","NDUFA4"
1.55397477108465e-08,0.848854050271809,0.685,0.619,0.000378082061804896,"17","CCNL1"
1.67122899963346e-08,1.81098496752211,0.287,0.17,0.00040661001561082,"17","ACTR10"
1.88546154245017e-08,1.30843041786524,0.336,0.197,0.000458732793278127,"17","PFKFB3"
1.88925615152158e-08,1.9029099768737,0.266,0.158,0.0004596560216652,"17","FEZ2"
2.19293785352903e-08,1.52580437992128,0.36,0.222,0.000533541779763613,"17","MTRNR2L12"
2.20519249527484e-08,0.563813539578171,0.782,0.778,0.000536523334100369,"17","ZFP36"
2.21692115776051e-08,1.39772184860802,0.339,0.221,0.000539376917683132,"17","CYB5R3"
2.38277053643543e-08,1.39343218092929,0.429,0.301,0.00057972807151474,"17","HEXIM1"
2.38947790442978e-08,0.618025292470401,0.827,0.861,0.000581359974147766,"17","DDX5"
3.17453900944287e-08,1.41648472021267,0.391,0.292,0.00077236534099745,"17","PUF60"
3.36684089496941e-08,1.40027781417441,0.284,0.173,0.000819152389746058,"17","TCF7"
3.5211300319915e-08,1.1792977144598,0.405,0.283,0.000856690936783533,"17","GNAI2"
3.78385587307406e-08,1.3645586560456,0.433,0.311,0.000920612133918919,"17","NDUFC1"
4.29278461666627e-08,1.30665706838579,0.311,0.194,0.0010444344972349,"17","HBP1"
4.36584026708431e-08,2.06685811813904,0.308,0.175,0.00106220893698161,"17","CERS2"
4.48298540511871e-08,0.71123096738987,0.671,0.587,0.00109071034906538,"17","RPS27L"
4.62396994027614e-08,0.997653883672339,0.439,0.324,0.00112501188646918,"17","ASAH1"
5.52321455238314e-08,1.09617181047987,0.398,0.256,0.00134379810059482,"17","CEBPD"
5.83562942413351e-08,0.84851287312538,0.502,0.353,0.00141980863889168,"17","PTMS"
7.48849731113665e-08,1.0967452251737,0.54,0.478,0.00182195139579955,"17","BRD2"
7.80012747725323e-08,1.01236324253129,0.595,0.501,0.00189777101521571,"17","NDUFB7"
8.14815668270796e-08,0.728153605369746,0.647,0.582,0.00198244652090285,"17","PSMB1"
1.0078470413788e-07,1.06328831127413,0.498,0.386,0.00245209185167461,"17","MORF4L2"
1.34217760017208e-07,1.8719691598857,0.322,0.189,0.00326551810121867,"17","HMG20B"
1.35192324002276e-07,0.7738445361815,0.623,0.561,0.00328922924297537,"17","SPCS2"
1.44300136950548e-07,1.39473439092103,0.315,0.185,0.00351082233200684,"17","HBEGF"
1.99322085503439e-07,1.48692586609267,0.301,0.208,0.00484950634029868,"17","LINC00998"
2.02074766253446e-07,0.622132824336732,0.682,0.652,0.00491647906294634,"17","HNRNPDL"
2.12141610278493e-07,1.29244965416735,0.446,0.363,0.00516140537807575,"17","NDUFAF3"
2.19165107617769e-07,1.79815876664286,0.356,0.236,0.00533228706834032,"17","CALU"
2.28522338607817e-07,0.769940243074044,0.578,0.501,0.00555994849832819,"17","TMEM50A"
2.73005512863023e-07,1.25056921713314,0.446,0.35,0.00664222412795734,"17","AKAP9"
2.77404261783687e-07,1.85663327562211,0.287,0.165,0.0067492456891971,"17","PEA15"
3.02967979814994e-07,1.03261763753522,0.554,0.461,0.00737121094889881,"17","IFRD1"
3.57257285754642e-07,1.15325627256165,0.343,0.236,0.00869206976241044,"17","PLD3"
3.61875404752965e-07,0.771440243623835,0.574,0.508,0.00880442859763964,"17","ERH"
3.76951520886237e-07,1.07913003462743,0.277,0.185,0.00917123050316215,"17","AKR1B1"
3.83283249139055e-07,1.30625232725854,0.446,0.34,0.0093252814515532,"17","ADI1"
4.40490030673146e-07,0.683444298184481,0.388,0.256,0.0107171224462776,"17","MT1X"
5.09950883964549e-07,0.756168767225981,0.616,0.569,0.0124071050068575,"17","NEDD8"
5.25837782650029e-07,0.921800038704781,0.64,0.556,0.0127936332518752,"17","TUBB4B"
5.32688419818683e-07,1.33807560823219,0.381,0.287,0.0129603092541886,"17","FUNDC2"
6.39355685505549e-07,0.96016302957069,0.349,0.204,0.01555552382835,"17","SERPINH1"
6.80007111952818e-07,1.27098938298416,0.412,0.279,0.0165445730338121,"17","CD81"
6.87376611407942e-07,0.953475684110406,0.505,0.415,0.0167238729555552,"17","N4BP2L2"
7.45181300665365e-07,1.21362964984953,0.453,0.363,0.0181302610451883,"17","ATOX1"
8.06984981727155e-07,1.99361070254846,0.253,0.134,0.0196339446054217,"17","LYRM5"
9.22747650955458e-07,1.25399545350591,0.471,0.377,0.0224504503477463,"17","C19orf70"
9.45676499330972e-07,1.14516083443399,0.446,0.353,0.0230083092287225,"17","MTCH1"
1.25343063550609e-06,1.03341562906884,0.46,0.351,0.0304959673618632,"17","DUT"
1.44480538888381e-06,1.52477917939415,0.36,0.231,0.035152115111543,"17","DDIT3"
1.79720632931257e-06,1.99864349277907,0.287,0.176,0.0437260299921749,"17","ACAT1"
2.10547663015426e-06,0.623284087814516,0.626,0.584,0.0512262464116531,"17","BRK1"
2.14605694992542e-06,1.53632205742675,0.26,0.132,0.0522135655916856,"17","GBP1"
2.25949967891381e-06,1.07656117134979,0.467,0.373,0.054973627187973,"17","NFE2L2"
2.65205772054244e-06,1.82365593036787,0.277,0.177,0.0645245643407977,"17","WDR13"
2.81015949998853e-06,0.648227190430862,0.464,0.358,0.0683711806347209,"17","GRN"
3.05237584319329e-06,1.10357276847923,0.408,0.3,0.0742643042648927,"17","NFKBIZ"
3.28650058167845e-06,0.837638984704267,0.529,0.4,0.0799605591522368,"17","TUBB"
3.31203139025682e-06,2.17926152690142,0.27,0.141,0.0805817237249484,"17","MAP3K11"
3.43292868332234e-06,1.88154169414498,0.291,0.175,0.0835231548652327,"17","SLC25A4"
3.45447187233283e-06,1.33123795979197,0.426,0.318,0.0840473006538578,"17","ANXA7"
3.68686557683517e-06,0.992594456832366,0.512,0.452,0.0897014394843998,"17","EIF4A1"
3.77995530898012e-06,0.941876888633433,0.37,0.262,0.0919663126674863,"17","BHLHE40"
5.25031540732357e-06,1.10231104936084,0.498,0.434,0.127740173860182,"17","RAB7A"
5.26610503426284e-06,0.427273308806337,0.751,0.749,0.128124335483615,"17","SUMO2"
5.684640339787e-06,1.08993367236175,0.505,0.441,0.138307299467018,"17","ZFAND5"
6.41705430259876e-06,1.52706441308936,0.277,0.172,0.156126931182228,"17","LMO4"
6.46964256900695e-06,0.888597946751416,0.484,0.417,0.157406403703939,"17","AP2M1"
6.54357950624629e-06,0.331181199755414,0.913,0.888,0.159205289386972,"17","MT-ND5"
6.74755712704034e-06,0.655053812173562,0.547,0.488,0.164168064900891,"17","YWHAQ"
7.49599573590665e-06,1.43129596474944,0.322,0.249,0.182377576254609,"17","PNKD"
7.5123628773266e-06,1.07865362848148,0.363,0.256,0.182775788805356,"17","BNIP3L"
7.89323339533965e-06,1.0412197683619,0.256,0.156,0.192042368508614,"17","PPM1K"
8.04179927760273e-06,1.15309094339692,0.457,0.389,0.195656976424075,"17","MRPL33"
8.23608386690822e-06,0.425158897302838,0.73,0.723,0.200383920481877,"17","HNRNPA2B1"
8.69389792401698e-06,1.26592716225973,0.287,0.176,0.211522536491333,"17","SCPEP1"
8.87760732903864e-06,1.56811502565419,0.36,0.274,0.21599218631551,"17","FAM3C"
9.63664352293669e-06,1.21075079430746,0.426,0.337,0.23445953691305,"17","VKORC1"
1.01337594857753e-05,1.26327125929767,0.381,0.274,0.246554368288914,"17","TOB1"
1.03965100684e-05,0.721788461232142,0.55,0.425,0.252947089964173,"17","CLTA"
1.16056268155695e-05,1.38633628426988,0.266,0.169,0.282364900422807,"17","GLTP"
1.23710638659791e-05,1.6826923511373,0.284,0.17,0.300987983859271,"17","FAM53C"
1.24454395291629e-05,0.886036736668063,0.491,0.431,0.302797543744533,"17","ARL6IP1"
1.36002297026483e-05,1.46042973057223,0.291,0.224,0.330893588665433,"17","IFNGR2"
1.36303270217297e-05,0.502418430584626,0.678,0.701,0.331625856438684,"17","UBL5"
1.44113284927805e-05,1.33016811016223,0.329,0.241,0.350627622229349,"17","RNF5"
1.59843720166641e-05,1.40464503384725,0.329,0.235,0.388899771165439,"17","FBXO7"
1.91263403162001e-05,1.37910267607992,0.287,0.204,0.465343859893148,"17","SAP30BP"
2.13529538706236e-05,1.44336289979654,0.36,0.256,0.519517367672273,"17","BBX"
2.26264381477659e-05,1.45131269467114,0.291,0.209,0.550501240135144,"17","TMEM50B"
2.3211628715325e-05,0.931858240671639,0.484,0.397,0.564738926643857,"17","RSRC2"
2.36494893981476e-05,1.17714946176776,0.356,0.264,0.575392077056931,"17","TNRC6B"
2.51022460184824e-05,1.28761678837056,0.37,0.282,0.610737645629678,"17","RCN2"
2.52756813832189e-05,1.1873325778124,0.325,0.236,0.614957328053716,"17","FAM195B"
2.99931230325345e-05,0.463717350510958,0.678,0.676,0.729732683381565,"17","TMBIM6"
2.99962317349411e-05,1.71650591819113,0.315,0.219,0.729808318111118,"17","TSPAN3"
3.29838987374043e-05,0.975135739481066,0.266,0.178,0.802498256281046,"17","CCSER2"
4.0234512755255e-05,1.27275123805807,0.266,0.198,0.978905695335355,"17","TLN1"
4.48321836896692e-05,1.16214924402221,0.36,0.255,1,"17","PPP1R10"
4.75548978440266e-05,1.88718895599962,0.256,0.165,1,"17","DDX1"
5.97976740865924e-05,1.03703412144697,0.457,0.38,1,"17","PYURF"
6.74104182123436e-05,0.848458492361122,0.516,0.461,1,"17","FKBP8"
7.34820387944257e-05,1.19406057271547,0.343,0.238,1,"17","ANXA4"
7.55217321299906e-05,0.962684584628891,0.377,0.263,1,"17","SNRPN"
7.60863187747596e-05,0.279004203272646,0.709,0.773,1,"17","TOMM7"
8.00611699727227e-05,0.668705483397774,0.571,0.557,1,"17","GNAS"
8.07875077950548e-05,0.606056862297074,0.55,0.521,1,"17","C11orf58"
9.68242630399185e-05,0.646383930345633,0.526,0.446,1,"17","ATP5C1"
0.000146236748788553,0.882130939682636,0.439,0.371,1,"17","ETFB"
0.000164625119879247,0.906196642084348,0.353,0.284,1,"17","TMEM9B"
0.000166165723746836,1.32063130413393,0.322,0.246,1,"17","CHURC1"
0.000172607649633338,1.29077048347086,0.377,0.298,1,"17","C7orf50"
0.000184489222913031,1.02671592317645,0.367,0.278,1,"17","SMS"
0.000188948579842529,1.13553340829314,0.388,0.305,1,"17","CHMP5"
0.000195298309386915,0.946359794064284,0.443,0.36,1,"17","AES"
0.000205742502429107,1.01498579684899,0.439,0.382,1,"17","RNH1"
0.000227055627780359,0.480697555126784,0.685,0.686,1,"17","TAGLN2"
0.000245383659273291,0.567646626850466,0.619,0.637,1,"17","CNBP"
0.000260209630490671,1.591060729115,0.304,0.232,1,"17","GTF2I"
0.000261334579530592,1.03689241312247,0.422,0.382,1,"17","C8orf59"
0.000274029638513973,1.2385493842102,0.37,0.31,1,"17","MPC1"
0.000304985926480317,1.54809396072585,0.266,0.205,1,"17","CUEDC2"
0.000311131658317532,1.46725147715145,0.277,0.201,1,"17","CDIPT"
0.000335719990132377,1.3139815964071,0.266,0.215,1,"17","SMIM19"
0.000382311968543103,0.788449126364864,0.433,0.332,1,"17","CITED2"
0.000396082972718093,1.45311457482706,0.277,0.203,1,"17","RALBP1"
0.000404819013869684,0.446334268307572,0.612,0.556,1,"17","PTGES3"
0.000409746768364805,0.34145839886169,0.619,0.548,1,"17","FKBP1A"
0.000412554514791941,1.19504625278671,0.336,0.268,1,"17","VDAC3"
0.000430879409653917,1.24774283890117,0.325,0.251,1,"17","IAH1"
0.000531003832225707,0.848360246664627,0.519,0.484,1,"17","MT-ND4L"
0.000541478769870318,0.994709160976788,0.446,0.413,1,"17","ATRAID"
0.000587270605731494,1.06835630158693,0.36,0.308,1,"17","DCTN3"
0.000698518746488741,0.879084529396564,0.426,0.403,1,"17","NDUFB1"
0.00072831302042875,1.21220994979943,0.284,0.206,1,"17","SMC3"
0.000732585355279536,0.901920728876994,0.391,0.353,1,"17","STUB1"
0.000753317100895323,0.467945604599368,0.588,0.59,1,"17","SQSTM1"
0.000755469484995386,1.13984440922179,0.308,0.254,1,"17","CAPNS1"
0.000778950178985438,1.2271707399567,0.266,0.193,1,"17","TTC1"
0.000782312313202915,1.79859941451301,0.256,0.168,1,"17","MALSU1"
0.000862875213000436,1.31701265443836,0.343,0.284,1,"17","NME3"
0.00086798454370407,1.1484592472544,0.363,0.283,1,"17","LRP10"
0.00093156789197435,0.750732066248212,0.457,0.397,1,"17","ATP5G1"
0.000935820152194511,1.31541565685124,0.291,0.226,1,"17","ARMCX3"
0.0009379492119721,1.2542143412691,0.291,0.228,1,"17","GLG1"
0.000938372025717005,0.717115640151957,0.498,0.437,1,"17","MYADM"
0.000945363454316839,1.43831809097335,0.315,0.236,1,"17","MFSD10"
0.000951333151341327,1.01543246989533,0.367,0.318,1,"17","PSMB5"
0.00103760078875226,0.812090825470724,0.457,0.393,1,"17","HSPH1"
0.0010928958912757,1.08479132468343,0.349,0.273,1,"17","ID1"
0.00111175854064971,0.76145209148289,0.474,0.463,1,"17","PSMB6"
0.00111443721803894,1.12004755267521,0.263,0.195,1,"17","OSBPL8"
0.00113896275499648,1.28721754444337,0.318,0.249,1,"17","HADHB"
0.00116057485672072,0.977000125641501,0.439,0.402,1,"17","TMEM147"
0.00116111232168392,0.659273955503867,0.388,0.343,1,"17","NDUFA12"
0.0012009122048009,0.982060107138212,0.426,0.393,1,"17","CANX"
0.00141176084330996,1.05656552620285,0.322,0.278,1,"17","SDHB"
0.0015079444685504,1.2023809814302,0.332,0.269,1,"17","COA3"
0.00151207380372687,1.38166851001949,0.336,0.273,1,"17","RTN3"
0.00158954777900089,1.19252984712881,0.367,0.294,1,"17","RBBP6"
0.0016567350725516,0.971921998019387,0.426,0.366,1,"17","H2AFJ"
0.00176537932273368,1.49855835579814,0.294,0.206,1,"17","TMEM109"
0.00180745237798829,0.940446324934606,0.377,0.347,1,"17","EMC7"
0.00185381784504979,1.3875616200345,0.291,0.211,1,"17","RBM42"
0.001877545696364,0.853139415100924,0.453,0.391,1,"17","KTN1"
0.00189732741780979,1.26872777281888,0.291,0.226,1,"17","CIR1"
0.0019771560428179,0.276627104274066,0.218,0.323,1,"17","PSMB4"
0.00197863302904855,1.49471548839481,0.28,0.201,1,"17","GCSH"
0.00201359526028533,0.64246721993988,0.516,0.467,1,"17","ANAPC11"
0.00227395858115553,1.22523098297535,0.266,0.226,1,"17","ADH5"
0.00237381564485895,0.976319377821853,0.253,0.176,1,"17","SUN2"
0.00242195863999517,0.255471258327142,0.855,0.919,1,"17","UBB"
0.00242312103143782,0.500023168265608,0.519,0.488,1,"17","PRDX6"
0.00247488831742126,0.844484339213012,0.388,0.358,1,"17","NEU1"
0.00249566921667621,1.2031343899394,0.374,0.323,1,"17","OS9"
0.00264753139226448,1.25359797918772,0.28,0.22,1,"17","LARP7"
0.00285029784448569,0.330462171171763,0.173,0.263,1,"17","GLRX3"
0.00303783804408475,1.13985511114033,0.291,0.218,1,"17","SPATS2L"
