"gene","logFC","logCPM","F","PValue","FDR","significance"
"STX16",0.660705322877238,4.5791887210812,6.21618877326511,0.0261488744530119,0.0774392232017497,"Not significant"
"C1QA",1.57206146589856,2.98389595146884,6.091197317247,0.0261952832524924,0.0775582173902253,"Not significant"
"RP11-479G22.8",-1.24515204787855,1.05031591566437,6.28495063854731,0.0262411706855623,0.0776756117298091,"Not significant"
"DUSP4",1.39041428392504,5.18588262853005,6.12699308106684,0.0262727380360256,0.0777505719492934,"Not significant"
"DCAF6",-0.594764500141803,4.41866726899013,6.2790462375755,0.0262796274327728,0.077752482874868,"Not significant"
"ZNF362",-1.26729882679644,1.19663441198347,6.00137067121973,0.0263384241952148,0.0779079326610474,"Not significant"
"GLCCI1",0.947333895946245,2.12801127362755,6.01901852600985,0.0263689093317722,0.0779685473590397,"Not significant"
"MTIF3",0.481486162769107,6.1175656092162,6.27831202439018,0.0263714383262086,0.0779685473590397,"Not significant"
"CXorf38",0.79734276109739,3.51963949625687,6.11156865820529,0.0263793949249774,0.0779735592216339,"Not significant"
"SPATA18",-2.00379898127449,0.473963277659838,6.03893354571889,0.0264400002241983,0.0781341534864596,"Not significant"
"RGS14",0.888828206855826,3.11396476412579,6.1704391139006,0.0264489700760131,0.078142117285075,"Not significant"
"PHB",0.46030394830111,7.94803965856474,6.26544475406264,0.0264786204778135,0.0782059422705158,"Not significant"
"IER2",-0.453674870529414,8.74312772115107,6.26486654267327,0.0264831332654593,0.0782059422705158,"Not significant"
"SRPX",-1.72411714594923,1.09854015756381,6.09190254377828,0.026502372393842,0.0782442018540812,"Not significant"
"B9D2",-0.76389047633746,3.70123196184391,6.19770748493362,0.0265202729832615,0.0782730002995115,"Not significant"
"POLR2I",0.411137667381059,6.86663073990842,6.26092666437627,0.0265297850540525,0.0782730002995115,"Not significant"
"FARP1-AS1",-1.82177987384143,0.103353552031904,6.08421989344783,0.0265319312675878,0.0782730002995115,"Not significant"
"SAMD10",0.856359190274611,1.71846950595625,6.03160574046582,0.0265416850157956,0.0782730002995115,"Not significant"
"UNC5B-AS1",-2.60483169610051,2.47448091972008,5.94851677957202,0.0265435541849223,0.0782730002995115,"Not significant"
"AF127577.8",3.44769342803602,0.603563513667928,7.04588047772257,0.026552028846282,0.0782794543614464,"Not significant"
"SMIM20",0.45337238303245,5.81028160962303,6.25792882317571,0.0265779587751854,0.0783373539946471,"Not significant"
"SNHG7",0.480566336507568,6.69016831978727,6.25336557099863,0.0266133114567589,0.0784229927995786,"Not significant"
"ARPP19",0.641308025759304,5.41878582008654,6.21196317685693,0.0266258499822217,0.0784289167054425,"Not significant"
"TRIM5",0.726457151340319,2.5569002925406,6.09455731844329,0.02663542100817,0.0784289167054425,"Not significant"
"ZNF528",-2.1841630909965,0.812091915092753,5.90976660612566,0.0266360075968684,0.0784289167054425,"Not significant"
"CEBPA",-0.909546526037465,5.70492182406896,6.25137649385175,0.0266405137448022,0.0784289167054425,"Not significant"
"GALNT18",1.66883630521965,1.3250967763984,5.88080625808887,0.0266544045201946,0.0784512643559402,"Not significant"
"SSR4",0.473075118137995,9.02019981930435,6.24672815048135,0.0266644082777983,0.0784621635830394,"Not significant"
"CTNNBIP1",0.460360380250889,4.86358389609444,6.2376317528371,0.0266798928457193,0.0784891815751812,"Not significant"
"ZBTB10",-1.17973650688595,4.50816798766085,6.16602658532247,0.0267170998631417,0.0785746717510856,"Not significant"
"ARSJ",-1.93623557313262,1.64619577638931,6.10485395299953,0.0267215718996103,0.0785746717510856,"Not significant"
"PRRT3-AS1",0.710147846522716,2.53196968364523,6.06258756104272,0.0267524376996621,0.0786468618210323,"Not significant"
"SF3B3",0.612777139259507,4.49709990676135,6.21078488381719,0.0267685255625547,0.0786634338698474,"Not significant"
"NARF",0.722447265926395,5.26977361498073,6.23799582905808,0.0267707084831296,0.0786634338698474,"Not significant"
"BDP1",-0.466225328032144,4.88350426841064,6.23786856036058,0.0267828966927574,0.0786806823578457,"Not significant"
"C16orf62",-1.53639110743762,2.7963023507331,6.18949182551983,0.0267998994490654,0.0787120631696255,"Not significant"
"XPNPEP2",1.89989829785994,1.13582834257607,6.35367874704553,0.0268175189252223,0.078745240079178,"Not significant"
"HLA-E",0.353294827599402,7.83480955737533,6.23117285250688,0.0268246147321731,0.0787475076048448,"Not significant"
"HMGA2",1.5289052205204,2.53114956699864,5.80067926223153,0.0268593505514997,0.0788308961625796,"Not significant"
"AGXT",-1.92456897209024,1.09906612224148,6.23088224443384,0.0268670826690727,0.0788350095376914,"Not significant"
"RXRB",-0.454526138734892,3.8217270954424,6.2165276654035,0.0268740789206007,0.0788369622610697,"Not significant"
"ATP5L2",-0.862382657401988,2.58480375051346,6.0945418458082,0.026917430007447,0.078945538361455,"Not significant"
"FAM149A",-1.94748645664346,0.759694116110599,6.1183856175045,0.0269340016788562,0.0789588485927882,"Not significant"
"TIMM17A",0.558775993605781,6.26793232000437,6.22243659065948,0.02693464938747,0.0789588485927882,"Not significant"
"STAG1",-0.463644829461343,3.60738906700598,6.19001970138392,0.0269889427131648,0.0790993889402308,"Not significant"
"SPSB1",-0.800742044799496,3.68124480393164,6.11389060569135,0.0270157057008636,0.0791591960218482,"Not significant"
"ZBTB11",-0.577161481426929,3.41296717982082,6.2068029956366,0.0270393304739659,0.0792097817907076,"Not significant"
"RNF115",0.563290365753475,4.18054413197057,6.16587649861754,0.0270577396807392,0.0792450687310079,"Not significant"
"PCIF1",0.732091630929561,3.8778464766941,6.04174336255744,0.0271020868045465,0.0793562866158047,"Not significant"
"MPST",-0.476026003586924,7.92009259823299,6.20271506406284,0.0271139410876022,0.079369112838678,"Not significant"
"ZNF217",-0.619848794342404,3.97440957647375,6.1041837134292,0.0271192142558881,0.079369112838678,"Not significant"
"SLC43A2",-0.547661966551851,3.33254113760329,6.16763963030107,0.0271421265716306,0.0794175052153468,"Not significant"
"CREB3L2",0.654978484042227,3.86418752586852,6.164327749146,0.0271557139261664,0.0794385965521613,"Not significant"
"DNM1",1.55258955526738,1.68343649425691,5.72632963981921,0.0272169309385793,0.079598976274807,"Not significant"
"PIK3CD-AS2",2.67470357069957,0.79520304278838,6.44572000560055,0.0272935184406402,0.0798042228554339,"Not significant"
"SHB",0.544052655112114,3.79516059126579,6.078436789341,0.0273240246407823,0.0798746663971039,"Not significant"
"TOB1",-0.478089272135408,6.68676596975169,6.17354357155328,0.0274309545611454,0.0801550552318761,"Not significant"
"ARHGEF9",-1.39177699569782,3.10380601919333,6.15073844137164,0.0274328150163218,0.0801550552318761,"Not significant"
"BCL2L2",-0.742718274179605,2.74659699172226,6.06279538146291,0.0274529655745353,0.0801951161857115,"Not significant"
"ZNF75D",1.04439615596993,1.57865576240999,5.92931865764394,0.0274624006903171,0.0802038639297651,"Not significant"
"PROSER1",0.783590518530096,3.84174021451454,6.09961615470127,0.0274945387846877,0.0802788960107187,"Not significant"
"FAM177B",-2.74774762085068,0.0252490995385983,5.96839454237708,0.0275147547422877,0.0803190906717554,"Not significant"
"MNX1",-0.875861948488305,2.24237007656346,6.08871002669477,0.0275748258901941,0.0804755816289166,"Not significant"
"GEMIN7",0.612071440213048,4.34327033130205,6.09918476286191,0.0276166370304439,0.0805787209325487,"Not significant"
"LRRC8A",-0.525519513606572,4.1622394163743,6.09625677313467,0.0276447483752432,0.0806418485633413,"Not significant"
"RP11-468E2.4",1.00402652934961,1.8471465177091,5.76537253386122,0.0276624467066967,0.0806622304772225,"Not significant"
"ERAP1",-0.721171315224171,4.13029742709277,6.15003044264391,0.0276646901444003,0.0806622304772225,"Not significant"
"RTN4R",0.904542403740189,1.84247525626821,5.94637325838164,0.0276737367030485,0.0806697198415411,"Not significant"
"ENPP3",-1.76048427246945,1.41194292198614,6.09159526114201,0.0276894591066888,0.0806891079488393,"Not significant"
"ENDOD1",-0.84909834091597,3.64796358553947,6.13614341576522,0.0276933467737364,0.0806891079488393,"Not significant"
"FAIM",0.732828924196521,3.87178814416327,6.06982987672083,0.0277452576524487,0.0808214487826768,"Not significant"
"TRAPPC3",0.465434006201647,5.74918356436301,6.13996967034396,0.0277791979895556,0.0809013920869823,"Not significant"
"PLEKHS1",2.08017430064678,1.63919847949549,5.66837891936044,0.0278429782153169,0.081068180433795,"Not significant"
"CYP2D6",-1.35750612605373,0.603206953299013,5.89993476837456,0.027851395570686,0.0810737328288344,"Not significant"
"FKBP14",0.761947306705419,2.79582795891025,5.96190776881588,0.0278922637826401,0.0811737230393123,"Not significant"
"TPRXL",3.22986799124185,1.04563881123967,6.86502164077591,0.0279103481269226,0.081207375052469,"Not significant"
"LUC7L",-0.412519548970987,4.6334803308856,6.12274275303139,0.0279214345659212,0.0812206551388501,"Not significant"
"PECAM1",-1.35280717193809,0.549056449416827,5.87462919014954,0.0279538448208504,0.0812959433802077,"Not significant"
"KIF2A",0.521448435901633,3.47002290512532,6.05126460057025,0.027977354935999,0.0813307977684451,"Not significant"
"ADGRF1",1.73941886851492,0.659993010195297,5.97647987980773,0.0279788916437821,0.0813307977684451,"Not significant"
"EPN2",-0.639887343325682,3.06532044135237,6.04946849211865,0.0280329121065085,0.0814688108430222,"Not significant"
"HECTD1",-0.562029867451895,4.83920613364722,6.11287997968469,0.0280657279817211,0.0815451494531901,"Not significant"
"ZNF275",0.679631661087896,2.70782706301232,5.94353959348998,0.0280970091333865,0.0816164913160454,"Not significant"
"GTF2IRD2",-1.0255492257913,2.41207480562576,6.0474642173953,0.0281033899271824,0.0816164913160454,"Not significant"
"CDK6",-0.682177960051958,4.78378083812641,6.10766933699277,0.0281346514959166,0.081688229209291,"Not significant"
"RABGGTB",0.416408851818734,5.80276462969205,6.10368492377275,0.0281695953724815,0.0817706226511682,"Not significant"
"CLTA",0.434465864365754,8.2400479879434,6.09697539409683,0.0282224705959967,0.0818965210205035,"Not significant"
"PSMC6",0.404466344351277,5.83531066411833,6.0990213541168,0.0282261196675501,0.0818965210205035,"Not significant"
"SEPT7",0.455190005875403,6.43819281353837,6.09671564783157,0.0282479147514694,0.0819406667598529,"Not significant"
"UAP1",-0.538350807104437,5.56632177406397,6.09366387654951,0.0282820702044643,0.0820206381593372,"Not significant"
"XPO5",0.747527549522127,3.10923141527729,5.97311697622578,0.0283137578039643,0.0820934169808538,"Not significant"
"GBP1",1.03233335261204,3.28114529911562,5.87162246509063,0.0283736537176029,0.0822479305738616,"Not significant"
"NEK11",1.12965924680501,1.15926793500976,5.68805925709425,0.0283847251737144,0.0822608756314325,"Not significant"
"PLOD2",-1.42169191565067,4.17806872582369,6.08539217238315,0.0284097581728266,0.0823142667580758,"Not significant"
"FXN",0.46216084954739,4.3639822122297,6.07587706652616,0.028443157815683,0.082382757113494,"Not significant"
"SEPT10",0.453019047103731,4.50058943933616,6.04161299147772,0.0284523800085984,0.082382757113494,"Not significant"
"GMPR",1.37285444401407,2.3363007575531,5.67889314045363,0.0284532432622772,0.082382757113494,"Not significant"
"HENMT1",1.16716886843736,3.00675672887969,5.98193816531067,0.0284606224895626,0.0823849678899402,"Not significant"
"PROSER3",0.887752810895022,1.71455601344716,5.85336143465092,0.0284989218275662,0.082467643714441,"Not significant"
"GNPAT",0.500821565340504,4.53112125656195,6.04979379296279,0.0285024282138404,0.082467643714441,"Not significant"
"XRCC6BP1",-0.706024603018672,3.85170818020327,6.05753491638426,0.0285481939672158,0.0825808732807754,"Not significant"
"RSL1D1",0.605964977082048,7.29786261438971,6.0651447137822,0.0285721468888444,0.0826309673030143,"Not significant"
"AP3D1",0.392166891583904,5.6466130480744,6.06581098973672,0.0285868709704808,0.0826543543523095,"Not significant"
"ZNF787",-0.496129864657388,3.86764397551822,6.03065041394242,0.0286149419397114,0.08271441776001,"Not significant"
"SIPA1",0.739841150515065,3.80181992668811,6.00601684045436,0.0286209287824527,0.08271441776001,"Not significant"
"SLC30A6",0.955172902969732,2.63499490988616,5.87636887548445,0.0286525448917082,0.082777855215643,"Not significant"
"CDIPT",0.482253383376297,5.06045219548343,6.04535140836517,0.0286561739207128,0.082777855215643,"Not significant"
"GCH1",-0.534417711617472,3.92994514185619,6.00104122096236,0.0287312398280189,0.0829754474903337,"Not significant"
"ANKRD27",0.756177235753365,2.94209606066633,5.88407061424042,0.0287495810846144,0.0830091660669378,"Not significant"
"GTF2H2C",-0.889538249242672,1.66843467679272,5.87674098430815,0.0287640433653524,0.0830316717730025,"Not significant"
"IFT57",0.449894444952471,5.75799111598938,6.04661750677382,0.0287754234336548,0.0830452718468836,"Not significant"
"SLC29A4",-1.8131194073134,0.10253304322659,5.63765861188828,0.028846921174326,0.0832323237682766,"Not significant"
"VWA1",0.940621578431781,3.64485978164734,5.98670065863327,0.0289605102939767,0.083540707595759,"Not significant"
"NBEAL1",-0.497406836172962,7.67859141004166,6.02554220946812,0.0290012360539592,0.0836306719844195,"Not significant"
"PRPF4",0.657378079665264,3.68059919522568,5.92883004543467,0.0290051290693574,0.0836306719844195,"Not significant"
"KIF26A",-2.42625972506372,1.03994245296563,5.75087551099486,0.0290275229008959,0.0836758663622354,"Not significant"
"KDM1B",0.593804056941805,3.73152503953486,5.91247792138602,0.0290512949095684,0.0837163756582883,"Not significant"
"NAGS",1.57364998437852,1.19569833903845,5.91992511108753,0.0290550209262926,0.0837163756582883,"Not significant"
"HIST1H4J",-1.23255646036097,1.19264049591689,5.81400599638143,0.0291081757479091,0.0838501301384946,"Not significant"
"ASPSCR1",0.478482704788471,4.63110724388717,6.00679318872812,0.0291416649091695,0.0839271861965512,"Not significant"
"CYB5R3",0.501954549943308,5.28879344884605,6.00801536288491,0.0292115604312115,0.0841090316878328,"Not significant"
"WDTC1",-0.771092148728337,2.91030173056543,5.8798321236037,0.0292298369704543,0.0841422005994144,"Not significant"
"COQ2",-0.453563804154648,4.56742597228442,5.99277034356094,0.0293649688841783,0.0845116610849715,"Not significant"
"TRAF5",0.830593895972879,3.54562638192266,5.92325182481097,0.0294111948157397,0.0846251407209812,"Not significant"
"MRPL18",0.495209021367039,7.2741136583908,5.98728590168982,0.0294334412205251,0.0846695873225224,"Not significant"
"WBP11",0.407853827591671,5.0735472461438,5.98253650682098,0.0294630190767786,0.0847350985134236,"Not significant"
"ST6GAL2",-2.70001196816982,-0.118017069633559,6.08819324428059,0.0294923744997752,0.0847999398858695,"Not significant"
"KIFAP3",-0.743657471548385,2.83807798325593,5.95152995580792,0.0295134604862545,0.0848360262279318,"Not significant"
"IGKC",-2.34220016144951,11.1729185145811,5.97929741409476,0.029518549879196,0.0848360262279318,"Not significant"
"AC069277.2",-2.05436710762427,0.0987776630362895,5.70167591718685,0.0295772453859567,0.084985103089829,"Not significant"
"AKIRIN2",0.493079825892721,4.64142327150652,5.92715613908471,0.0295860265761147,0.0849907240951227,"Not significant"
"MIF4GD",0.497053848953698,4.19314287171401,5.92720592082402,0.0296445908374107,0.0851393195798605,"Not significant"
"RFC4",0.833590709496727,3.75228186517606,5.90197560692948,0.0296908150728533,0.0852524141347112,"Not significant"
"HIPK1",-0.663932477635502,4.08275200017571,5.96023241003226,0.0297169783863111,0.0853078681062084,"Not significant"
"GALNT8",-1.0865977571123,0.762913903446386,5.66444927746736,0.0297368679857721,0.0853416185142262,"Not significant"
"WDR26",-0.518944621717383,4.37581787066793,5.94261589624117,0.0297424415282857,0.0853416185142262,"Not significant"
"SP110",0.938698121566434,2.27186262003703,5.63207081295996,0.0297956462653516,0.0854320082651368,"Not significant"
"BRCA2",1.03614019096245,2.01744181972393,5.64123289903583,0.0297994200925396,0.0854320082651368,"Not significant"
"PTPN21",-0.930810683266921,1.86184742674166,5.80608449569925,0.0298007960729358,0.0854320082651368,"Not significant"
"MIF",0.494584406243107,8.19001551202852,5.95431509082208,0.0298055189492252,0.0854320082651368,"Not significant"
